Inspection ID,DBA Name,Facility Type,Risk,Address,Zip,Violations
2365949,69 LOOMIS FOOD MARKET,Grocery Store,Risk 2 (Medium),6849-6853 S LOOMIS BLVD ,60636,"47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: ALUMINUM FOIL AND PAPER LINING ON SHELVING AT FRONT PREP AREA. INSTD TO REMOVE SAME AND MAINTAIN SURFACE A SMOOTH, EVEN, EASILY CLEANABLE SURFACE. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: WALLS IN FRONT PREP AREA NOT CLEAN, DEBRIS, FOOD SPILLS. INSTD TO CLEAN AND MAINTAIN SAME."
2293463,69 LOOMIS FOOD MARKET,Grocery Store,Risk 2 (Medium),6849-6853 S LOOMIS BLVD ,60636,"3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: NO EMPLOYEE HEALTH POLICY ON SITE AT THE TIME OF INSPECTION. INSTRUCTED TO OBTAIN AND MAINTAIN. PRIORITY FOUNDATION #7-38-010 | 5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: NO VOMIT OR  DIARRHEA PROCEDURE ON SITE AT TIME OF INSPECTION. INSTRUCTED TO OBTAIN AND NO CITATION ISSUED MAINTAIN. PRIORITY FOUNDATION #7-38-005. | 23. PROPER DATE MARKING AND DISPOSITION - Comments: OBSERVED MAYONNAISE OUT OF ORIGINAL CONTAINER WITHOUT A LABEL. FOOD PREPARED AND HELD FOR MORE THAN 24 HOURS SHALL BE PROPERLY LABELED TO INDICATE THE DAY OR DATE IN WHICH THE FOOD SHALL BE DISCARDED. PRIORITY FOUNDATION VIOLATION 7-38-005  | 37. FOOD PROPERLY LABELED; ORIGINAL CONTAINER - Comments: OBSERVED FROZEN CHICKEN IN THE FREEZER WITHOUT A LABEL. INSTRUCTED TO PROVIDE AND MAINTAIN | 41. WIPING CLOTHS: PROPERLY USED & STORED - Comments: FOUND NO WIPING CLOTHS IN SANITIZING SOLUTION. INSTRUCTED TO PROVIDE AND MAINTAIN | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED CARD BOARD BEING USED AS SHELF LINERS IN THE REAR STORAGE AREA. INSTRUCTED TO REMOVE AND MAINTAIN | 48. WAREWASHING FACILITIES: INSTALLED, MAINTAINED & USED; TEST STRIPS - Comments: FOUND 2 DRAIN STOPPERS FOR 3 COMPARTMENT SINK. INSTRUCTED TO PROVIDE 1 ADDITIONAL AND MAINTAIN | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: OBSERVED HAND WASHING SINK IN THE MEAT/DELI AREA DRAINING SLOW. INSTRUCTED TO REPAIR AND MAINTAIN | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED THE FLOORS IN THE MEAT/DELI AREA WITH AN ACCUMULATION OF FOOD DEBRIS. INSTRUCTED TO CLEAN, SANITIZE AND MAINTAIN  | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: OBSERVED VENTILATION IN THE TOILET ROOM WITH AN ACCUMULATION OF DUST. INSTRUCTED TO CLEAN AND MAINTAIN"
2182078,69 LOOMIS FOOD MARKET,Grocery Store,Risk 2 (Medium),6849-6853 S LOOMIS BLVD ,60636,"32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: RAW WOOD STORAGE SHELVES IN REAR STORAGE AREA. INSTD TO SEAL/PAINT SAME SO AS TO BE A SMOOTH, EVEN, EASILY CLEANABLE SURFACE. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: WALL NEXT TO WALK IN COOLER DOOR IN POOR REPAIR, HOLES. INSTD TO REPAIR SAME AND MAINTAIN."
2181305,69 LOOMIS FOOD MARKET,Grocery Store,Risk 2 (Medium),6849-6853 S LOOMIS BLVD ,60636,
2591026,69 FOOD & TOBACCO,Grocery Store,Risk 3 (Low),6901 S HALSTED ST ,60621,"47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED THE CAULKING AROUND THE WASHBOWL IN THE TOILET ROOM IS WORN. INSTRUCTED TO RECAULK AROUND SINK AND MAINTAIN. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: OBSERVED NO BACKFLOW PREVENTION DEVICE ON THE MOP SINK. INSTRUCTED TO PROVIDE AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED DAMAGED/CRACKED FLOOR TILES IN THE FRONT OF THE STORE. INSTRUCTED TO REPLACE FLOOR TILES AND MAINTAIN SMOOTH AND EASILY CLEANABLE FLOORS.  MUST REPLACE THE WATER STAINED CEILING TILES IN FRONT OF THE REAR TOILET ROOM. MAINTAIN SAME."
2028702,69 FOOD MART INC,Grocery Store,Risk 3 (Low),6901 S HALSTED ST ,60621,
1578893,69 FOOD MART INC,Grocery Store,Risk 3 (Low),6901 S HALSTED ST ,60621,"34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: FLOOR DIRTY ALONG THE WALL BASE AND IN CORNERS. MUST CLEAN TO REMOVE DEBRIS. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: FOUND NO BACKFLOW DEVICE ON THE MOP SINK. MUST PROVIDE AND MAINTAIN. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: NOTED CLUTTER BEHIND THE FRONT SERVICE COUNTER. MUST REMOVE TO PREVENT HARBORAGE."
2312995,6978 SOUL FOOD,Restaurant,Risk 1 (High),6978 W NORTH AVE ,60707,
2312455,6978 SOUL FOOD,Restaurant,Risk 1 (High),6978 W NORTH AVE ,60707,"3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: OBSERVED NO WRITTEN EMPLOYEE HEALTH POLICY ON THE PREMISES.  MANAGEMENT INSTRUCTED TO HAVE A SIGNED EMPLOYEE HEALTH POLICY FOR EACH EMPLOYEE.  PRIORITY FOUNDATION 7-38-010.  CITATION ISSUED. | 5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: OBSERVED NO CLEAN UP PROCEDURE AND SUPPLIES ON THE PREMISES TO RESPOND TO VOMIT AND DIARRHEAL EVENTS.  MANAGEMENT INSTRUCTED TO PROVIDE BOTH.  PRIORITY FOUNDATION 7-38-005.  CITATION ISSUED. | 22. PROPER COLD HOLDING TEMPERATURES - Comments: OBSERVED IMPROPER COLD HOLDING TEMPERATURES OF TCS FOODS INSIDE OF THE WALK-IN COOLER.  OBSERVED MILK AT 49.1F, COOKED POTATOES AT 50.7F, FISH AT 49.3F, STEW AT 59.5F, EGGS AT 51.8F, COOKED BEANS AT 51.3F, BEEF AT 51.F, PORK AT 66.9F, AND CHEESE AT 48.4F.  MANAGEMENT VOLUNTARILY DISCARDED APPROXIMATELY 250# OF FOOD WORTH $600.  PRIORITY 7-38-005.  CITATION ISSUED. | 23. PROPER DATE MARKING AND DISPOSITION - Comments: OBSERVED READY-TO-EAT, TCS FOODS REFRIGERATED FOR MORE THAN 24 HOURS NOT DATE MARKED TO INDICATE THE DATE IN WHICH THE FOOD MUST BE CONSUMED OR DISCARDED.  MANAGEMENT INSTRUCTED TO DISCARD ALL APPLICABLE FOODS WHICH ARE NOT DATE MARKED.  PRIORITY FOUNDATION 7-38-005.  CITATION ISSUED. | 25. CONSUMER ADVISORY PROVIDED FOR RAW/UNDERCOOKED FOOD - Comments: OBSERVED NO CONSUMER ADVISORY DISCLOSURE AND REMINDER STATEMENT ON THE MENU FOR RAW OR UNDERCOOKED FOODS.  MANAGEMENT INSTRUCTED TO DESCRIBE AND DISCLOSE WHICH FOODS CAN BE ORDERED RAW OR UNDERCOOKED AND LINK THOSE ITEMS TO A REMINDER STATEMENT ON THE MENU.  PRIORITY FOUNDATION 7-38-005.  NO CITATION ISSUED. | 33. PROPER COOLING METHODS USED; ADEQUATE EQUIPMENT FOR TEMPERATURE CONTROL - Comments: OBSERVED THE WALK-IN COOLER WITH AN AIR TEMPERATURE OF 50F.  THE WALK-IN COOLER WAS USED TO STORE TCS FOODS SUCH AND MILK AND MEAT.  MANAGEMENT INSTRUCTED TO REPAIR AND MAINTAIN THE COOLER BELOW 41F.  PRIORITY 7-38-005.  CITATION ISSUED. | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED APPROXIMATELY 50 MOUSE DROPPINGS ON THE FLOOR OF THE FOOD PREP AREA, PRIVATE DINING ROOM NEXT TO THE DJ BOOTH AND INSIDE OF THE DJ BOOTH.  MANAGEMENT INSTRUCTED TO CLEAN AND REMOVE ALL RODENT DROPPINGS FROM THE PREMISES.  ADDITIONAL PEST CONTROL SERVICE IS NEEDED TO ELIMINATE THE PEST ACTIVITY.  PRIORITY FOUNDATION 7-38-020(A).  CITATION ISSUED. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: CLEAN THE PREP TABLES, DEEP FRYERS, STORAGE SHELVES, STEAM TABLE, COOLERS, STOVES, FOOD STORAGE CONTAINERS THROUGHOUT THE PREP AREA. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: THE EXPOSED HAND WASHING SINK BEHIND THE BAR IS SLOW DRAINING.  MUST REPAIR SO THAT THE SINK DRAINS PROPERLY. | 54. GARBAGE & REFUSE PROPERLY DISPOSED; FACILITIES MAINTAINED - Comments: OBSERVED EXCESSIVE GREASE ON THE TOP AND SIDES OF THE OUTSIDE GREASE DUMPSTER AND ON THE GROUND SURROUNDING THE DUMPSTER.  MANAGEMENT INSTRUCTED TO CLEAN AND MAINTAIN THE GREASE DUMPSTER AND THE GROUND SURROUNDING THE DUMPSTER.  PRIORITY FOUNDATION 7-38-020(B).  CITATION ISSUED. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: CLEAN THE FLOOR THROUGHOUT THE FOOD PREP AREA AND BAR. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: REPLACE THE MISSING CEILING TILES IN THE FOOD PREP AREA. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: MUST PROVIDE PLASTIC END CAPS FOR ALL LIGHT SHIELDS WHERE MISSING IN THE FOOD PREP AREA. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: CLEAN THE VENTILATION HOOD ABOVE THE COOKING EQUIPMENT. | 60. PREVIOUS CORE VIOLATION CORRECTED - Comments: PREVIOUS CORE VIOLATIONS NOT CORRECTED FROM REPORT #2241192 ON 12/6/18:  38 - 6-202.15: **C** Outer Openings, Protected OBSERVED A 1/4' GAP AT THE BOTTOM OF THE REAR EXIT DOOR. MUST PROVIDE A TIGHT FITTING SEAL AT ALL OUTER OPENINGS TO PREVENT THE ENTRY OF PESTS.   57 - 2-102.13: **C** Food Handler Training (PA 100-0367 Food Handling Regulation Enforcement Act) MUST PROVIDE FOOD HANDLER TRAINING CERTIFICATES.  58 - MUST PROVIDE ALLERGEN TRAINING CERTIFICATION.   PRIORITY FOUNDATION 7-42-090.  CITATION ISSUED."
1948348,6978 SOUL FOOD,Restaurant,Risk 1 (High),6978 W NORTH AVE ,60707,"38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: LEAK UNDER THREE COMPARTMENT SINK IN KITCHEN AREA, INSTRUCTED TO REPAIR, | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: CLUTTER REAR STORAGE AREA, INSTRUCTED TO REMOVE CLUTTER AND CLEAN AREA,"
2579016,6978 SOUL FOOD,Restaurant,Risk 1 (High),6978 W NORTH AVE ,60707,"3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: NO EMPLOYEE HEALTH POLICY ON SITE. INSTRUCTED TO PROVIDE VERIFICATION FOR EACH EMPLOYEE ON SITE AT ALL TIMES. PRIORITY FOUNDATION VIOLATION. 7-38-010. CITATION ISSUED. | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED NO SOAP AT HAND WASHING SINK LOCATED AT DISH WASHING AREA. MUST PROVIDE AT ALL TIMES. PRIORITY FOUNDATION VIOLATION. 7-38-030(C). CITATION ISSUED. | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED NO PAPER TOWELS AT HAND WASHING SINK LOCATED BY DISH WASHING AREA. INSTRUCTED TO PROVIDE. PRIORITY FOUNDATION VIOLATION. 7-38-030(C). SEE ABOVE FOR CITATION. | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED IMPROPER WATER TEMPERATURE AT HAND WASHING SINKS IN MENS AND WOMENS TOILET ROOM. WATER TEMPERATURE RANGING FROM 86-91F. MINIMUM WATER TEMPERATURE AT HAND WASHING SINKS MUST BE AT 100F OR ABOVE THROUGH A MIXING VALVE OR COMBINATION FAUCET. PRIORITY VIOLATION. 7-38-030(C). CITATION ISSUED. | 20. PROPER COOLING TIME AND TEMPERATURE - Comments: OBSERVED IMPROPER COOLING OF COOKED CHICKEN. FOUND COOKED CHICKEN COOLING ON COUNTER. EMPLOYEE SAID THEY FINISHED COOKING THE CHICKEN AT 11:30 AM. FOUND TEMPERATURE OF COOKED CHICKEN AT 1:30 PM AT 91F. INSTRUCTED MANAGEMENT THAT FOOD MUST BE COOLED FROM 135F TO 70F WITHIN THE FIRST 2 HOURS, AND FROM 70F TO 41F IN THE NEXT 4 HOURS. PRIORITY VIOLATION 7-38-005. CITATION ISSUED. | 36. THERMOMETERS PROVIDED & ACCURATE - Comments: NO METAL STEM THERMOMETER ON SITE. MUST PROVIDE AT ALL TIMES. PRIORITY FOUNDATION VIOLATION. 7-38-005. CITATION ISSUED. | 37. FOOD PROPERLY LABELED; ORIGINAL CONTAINER - Comments: INSTRUCTED TO LABEL BULK FOOD CONTAINERS THAT ARE OUT OF ORIGINAL PACKAGING TO PROPERLY IDENTIFY. | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED FLY TRAP HANGING FROM CEILING IN FOOD PREP AREA. INSTRUCTED TO REMOVE. | 43. IN-USE UTENSILS: PROPERLY STORED - Comments: MUST STORE ICE SCOOPS IN CLEAN CONTAINER WHEN NOT BEING USED. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: OBSERVED HEAVY GREASE INSIDE OF COOKING FRYERS. MUST CLEAN AND MAINTAIN. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: OBSERVED NO COLD WATER AT HAND SINK LOCATED AT BAR. MUST PROVIDE AT ALL TIMES.  | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: OBSERVED HEAVY GREASE BUILD UP ON VENTILATION HOOD ESPECIALLY ABOVE GREASE FRYERS. MUST CLEAN AND MAINTAIN. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: OBSERVED BROKEN LIGHT IN WALK IN FREEZER. MUST REPAIR. | 57. ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING - Comments: OBSERVED NO FOOD HANDLER TRAINING CERTIFICATES ON SITE. INSTRUCTED TO PROVIDE.  | 58. ALLERGEN TRAINING AS REQUIRED - Comments: OBSERVED NO ALLERGEN TRAINING CERTIFICATES ON SITE. INSTRUCTED TO PROVIDE ALLERGEN TRAINING FOR ALL CERTIFIED FOOD MANAGERS."
2579141,6978 SOUL FOOD,Restaurant,Risk 1 (High),6978 W NORTH AVE ,60707,37. FOOD PROPERLY LABELED; ORIGINAL CONTAINER - Comments: 3-302.12-- INSTRUCTED TO LABEL BULK FOOD CONTAINERS THAT ARE OUT OF ORIGINAL PACKAGING TO PROPERLY IDENTIFY. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments:  6-303.11--OBSERVED BROKEN LIGHT IN WALK IN FREEZER. MUST REPAIR. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments:  4-202.18--OBSERVED HEAVY GREASE BUILD UP ON VENTILATION HOOD ESPECIALLY ABOVE GREASE FRYERS. MUST CLEAN AND MAINTAIN. | 57. ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING - Comments:  2-102.13--OBSERVED NO FOOD HANDLER TRAINING CERTIFICATES ON SITE. INSTRUCTED TO PROVIDE.
2553463,6978 SOUL FOOD,Restaurant,Risk 1 (High),6978 W NORTH AVE ,60707,"49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: FOUND A THICK LAYER OF FOOD DEBRIS AND GREASE ON THE HOT/COLD HANDLES AND THE BASE OF THE SPRAYER ARM IN THE DISH AREA. INSTRUCTED TO DETAIL CLEAN AND MAINTAIN. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: FOUND A LEAK COMING FROM THE DUCT TAPED PORTION OF THE SPRAYER ARM IN THE DISH AREA. MUST REPAIR. | 59. PREVIOUS PRIORITY FOUNDATION VIOLATION CORRECTED - Comments: NOTED PREVIOUS PRIORITY FOUDATION VIOLATION NOT CORRECTED FROM REPORT #2553135 CONDUCTED ON 3/18/22. VIOLATION #25 (3-603.11) OBSERVED AN INCOMPLETE CONSUMER ADVISORY FOR RAW OR UNDERCOOKED FOODS (EGGS) ON THE BREAKFAST/BRUNCH MENU. INSTRUCTED TO IDENTIFY SUCH FOODS BY ASTERISKING THEM TO A FOOT NOTE THAT STATES: 'ITEMS CAN BE SERVED RAW OR UNDERCOOKED OR CONTAIN UNDERCOOKED INGREDIENTS' AND ADD A STATEMENT THAT SAYS: 'CONSUMING RAW OR UNDERCOOKED ANIMAL PRODUCTS MAY INCREASE YOUR RISK OF FOOD BORNE ILLNESS, ESPECIALLY IF YOU HAVE MEDICAL CONDITIONS'. INSTRUCTED TO CORRECT PREVIOUS PRIORITY FOUNDATION VIOLATIONS. PRIORITY VIOLATION 7-42-090. CITATION ISSUED. "
2553641,6978 SOUL FOOD,Restaurant,Risk 1 (High),6978 W NORTH AVE ,60707,49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: FOUND A THICK LAYER OF FOOD DEBRIS AND GREASE ON THE HOT/COLD HANDLES AND THE BASE OF THE SPRAYER ARM IN THE DISH AREA. INSTRUCTED TO DETAIL CLEAN AND MAINTAIN. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: FOUND A LEAK COMING FROM THE DUCT TAPED PORTION OF THE SPRAYER ARM IN THE DISH AREA. MUST REPAIR.
2553135,6978 SOUL FOOD,Restaurant,Risk 1 (High),6978 W NORTH AVE ,60707,"2. CITY OF CHICAGO FOOD SERVICE SANITATION CERTIFICATE - Comments: OBSERVED NO CITY OF CHICAGO CERTIFIED FOOD MANAGER ON THE PREMISES WHILE TCS FOODS (CHICKEN, COLLARD GREENS) WERE BEING PREPARED AND SERVED. INSTRUCTED MANAGEMENT THAT A CITY OF CHICAGO CERTIFIED FOOD MANAGER MUST BE PRESENT AT ALL TIMES WHILE TCS FOODS ARE BEING PREPARED OR SERVED. PRIORITY FOUNDATION 7-38-012. CITATION ISSUED.  | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: FOUND NO PAPER TOWELS AT HANDWASHING SINKS LOCATED IN THE DISHWASHING AREA AND INSIDE THE EMPLOYEE RESTROOM. INSTRUCTED MANAGEMENT TO PROVIDE. PRIORITY FOUNDATION VIOLATION 7-38-030(C). CITATION ISSUED. | 20. PROPER COOLING TIME AND TEMPERATURE - Comments: IMPROPER COOLING (TIME/TEMPERATURE) OF A TCS FOOD: FOUND A LARGE POT OF COOKED COLLARD GREENS IN THE KITCHEN PREP AREA AT 102F AT 1:30 PM. PER MANAGEMENT, THE FOOD FINISHED COOKING AT APPROXIMATELY 10 AM. INSTRUCTED MANAGEMENT THAT FOOD MUST BE COOLED FROM 135F TO 70F WITHIN THE FIRST 2 HOURS, AND FROM 70F TO 41F IN THE NEXT 4 HOURS. PRIORITY VIOLATION 7-38-005. CITATION ISSUED. | 25. CONSUMER ADVISORY PROVIDED FOR RAW/UNDERCOOKED FOOD - Comments: OBSERVED AN INCOMPLETE CONSUMER ADVISORY FOR RAW OR UNDERCOOKED FOODS (EGGS) ON THE BREAKFAST/BRUNCH MENU. INSTRUCTED TO IDENTIFY SUCH FOODS BY ASTERISKING THEM TO A FOOT NOTE THAT STATES: 'ITEMS CAN BE SERVED RAW OR UNDERCOOKED OR CONTAIN UNDERCOOKED INGREDIENTS' AND ADD A STATEMENT THAT SAYS: 'CONSUMING RAW OR UNDERCOOKED ANIMAL PRODUCTS MAY INCREASE YOUR RISK OF FOOD BORNE ILLNESS, ESPECIALLY IF YOU HAVE MEDICAL CONDITIONS'. PRIORITY FOUNDATION 7-38-005.   | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: FOUND MILK CRATES BEING USED AS SHELVING. MUST REMOVE FROM PREMISES AND PROVIDE SHELVING THAT IS FREE OF UNNECESSARY CREVICES AND DESIGNED/CONSTRUCTED TO BE EASILY CLEANABLE. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: FOUND A THICK LAYER OF FOOD DEBRIS AND GREASE ON THE HOT/COLD HANDLES AND THE BASE OF THE SPRAYER ARM IN THE DISH AREA. INSTRUCTED TO DETAIL CLEAN AND MAINTAIN. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: FOUND A LEAK COMING FROM THE DUCT TAPED PORTION OF THE SPRAYER ARM IN THE DISH AREA. MUST REPAIR. | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: MUST PROVIDE A COVERED WASTE RECEPTACLE INSIDE THE UNISEX EMPLOYEE RESTROOM. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: FOUND DIRT AND OLD FOOD SPILLAGE ON THE FLOOR INSIDE THE WALK-IN FREEZER. INSTRUCTED MANAGEMENT TO CLEAN AND MAINTAIN. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: FOUND HEAVY GREASE AND DEBRIS BUILD UP INSIDE, AND DRIPPING DOWN FROM THE KITCHEN VENTILATION HOOD. INSTRUCTED TO DETAIL CLEAN AND MAINTAIN HOOD, FILTERS, AND PIPES/CONDUITS. | 60. PREVIOUS CORE VIOLATION CORRECTED - Comments: PREVIOUS CORE VIOLATIONS FROM 11/17/2021 REPORT #2544319 NOT CORRECTED: VIOLATION #55 (6-501.12) OBSERVED GREASE AND FOOD DEBRIS ON FLOOR DRAINS THROUGHOUT PREMISES. MUST CLEAN AND MAINTAIN FLOOR DRAINS. VIOLATION #57 (2-102.13) OBSERVED FOOD HANDLING EMPLOYEES WITHOUT FOOD HANDLER CERTIFICATES. MUST SHOW PROVE OF TRAINING MUST CORRECT PREVIOUS CORE VIOLATIONS. PRIORITY FOUNDATION 7-42-090. CITATION ISSUED."
2544319,6978 SOUL FOOD,Restaurant,Risk 1 (High),6978 W NORTH AVE ,60707,"3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: OBSERVED NO WRITTEN EMPLOYEE HEALTH POLICY ON THE PREMISES. MANAGEMENT INSTRUCTED TO HAVE A SIGNED EMPLOYEE HEALTH POLICY FOR EACH EMPLOYEE. PRIORITY FOUNDATION 7-38-010. NO CITATION ISSUED | 37. FOOD PROPERLY LABELED; ORIGINAL CONTAINER - Comments: MUST PROPERLY LABEL FOOD STORAGE CONTAINERS WHEN FOOD IS NOT IN THE ORIGINAL CONTAINER. | 41. WIPING CLOTHS: PROPERLY USED & STORED - Comments: OBSERVED WIPING CLOTHS STORED ON TOP OF PREP TABLES. MUST PROPERLY STORE WIPING CLOTHS IN A SANITIZING SOLUTION WHEN NOT IN USE. | 43. IN-USE UTENSILS: PROPERLY STORED - Comments: OBSERVED ICE SCOOPS STORED ON TOP OF ICE MACHINE IN FRONT BAR AREA. MUST PROPERLY STORE ICE SCOOPS IN A CLEAN CONTAINER TO PREVENT CONTAMINATION. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED RUSTY FOOD STORAGE SHELVING IN REAR FOOD PREPARATION AREA. MUST REPAINT OR REPLACE SHELVING. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: OBSERVED LEAKING FAUCET BASE AT THE 2-COMPARTMENT SINK LOCATED IN MAIN FOOD PREPARATION AREA. MUST REPAIR AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED GREASE AND FOOD DEBRIS ON FLOOR DRAINS THROUGHOUT PREMISES. MUST CLEAN AND MAINTAIN FLOOR DRAINS. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: OBSERVED HEAVY DUST BUILD UP ON VENTILATION VENTS THROUGHOUT PREMISES. MUST CLEAN AND MAINTAIN. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: MUST REPLACE BURN OUT BULBS IN KITCHEN FOOD PREPARATION AREA. | 57. ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING - Comments: OBSERVED FOOD HANDLING EMPLOYEES WITHOUT FOOD HANDLER CERTIFICATES. MUST SHOW PROVE OF TRAINING. | 58. ALLERGEN TRAINING AS REQUIRED - Comments:  OBSERVED THE CERTIFIED FOOD SERVICE MANAGER WITHOUT THE ALLERGEN TRAINING CERTIFICATE. MUST PROVIDE PROOF OF TRAINING."
